,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1093,1447459200,369.8,326.35,333.77,71109.3,23836097.89,331.77,direct,
1094,1447545600,334.78,314.16,331.77,88318.89,28640663.53,317.45,direct,
1095,1447632000,332.01,314.06,317.45,87141.33,28260517.56,330.21,direct,
1096,1447718400,342.91,328.15,330.21,98247.88,32944787.48,333.91,direct,
1097,1447804800,337.39,329.42,333.91,78355.69,26194853.26,335.92,direct,
1098,1447891200,335.64,323.36,335.92,86374.86,28543062.16,324.98,direct,
1099,1447977600,327.06,309.48,324.98,109984.76,35090324.43,321.12,direct,
1100,1448064000,328.42,318.37,321.12,44997.78,14652996.7,324.7,direct,
1101,1448150400,326.94,319.35,324.7,36748.64,11915632.14,322.78,direct,
1102,1448236800,325.0,319.89,322.78,42733.54,13839023.95,322.12,direct,
1103,1448323200,323.26,315.54,322.12,50660.16,16282941.39,318.35,direct,
1104,1448409600,330.04,315.69,318.35,77684.42,25200934.79,327.52,direct,
1105,1448496000,368.92,327.4,327.52,211376.8,73395832.57,353.74,direct,
1106,1448582400,363.9,345.15,353.74,103479.86,36955394.2,359.52,direct,
1107,1448668800,360.08,350.49,359.52,56171.07,19988111.49,355.83,direct,
1108,1448755200,372.84,354.55,355.83,67365.88,24546100.04,370.84,direct,
1109,1448841600,382.56,367.87,370.84,129767.07,48913368.38,377.97,direct,
1110,1448928000,379.02,353.66,377.97,111904.7,40821470.73,361.8,direct,
1111,1449014400,363.43,347.16,361.8,92449.73,32881089.02,359.98,direct,
1112,1449100800,371.37,355.47,359.98,87225.21,31673283.3,360.31,direct,
1113,1449187200,363.95,354.31,360.31,60548.44,21820610.2,361.67,direct,
1114,1449273600,390.28,361.5,361.67,115198.52,43438102.1,386.69,direct,
1115,1449360000,402.19,382.62,386.69,131856.64,52068577.43,393.38,direct,
1116,1449446400,398.74,381.69,393.38,96750.51,38102878.77,394.28,direct,
1117,1449532800,411.07,388.03,394.28,74361.57,29543120.08,410.67,direct,
1118,1449619200,424.58,403.26,410.67,147362.83,61289838.7,416.0,direct,
1119,1449705600,420.36,409.53,416.0,71661.75,29794270.99,415.49,direct,
1120,1449792000,453.37,413.72,415.49,175058.38,76433917.46,449.83,direct,
1121,1449878400,467.71,403.69,449.83,211440.71,91838640.61,432.29,direct,
1122,1449964800,440.97,420.76,432.29,64139.63,27898250.74,434.69,direct,
1123,1450051200,449.45,428.84,434.69,218923.82,97068568.78,442.0,direct,
1124,1450137600,464.23,440.72,442.0,107064.22,48912227.87,462.65,direct,
1125,1450224000,465.16,437.37,462.65,185221.17,84336145.39,453.98,direct,
1126,1450310400,458.44,447.29,453.98,64574.94,29344348.08,455.53,direct,
1127,1450396800,466.12,453.46,455.53,83409.95,38425211.05,463.18,direct,
1128,1450483200,465.99,452.33,463.18,61309.41,28327900.15,461.2,direct,
1129,1450569600,462.76,431.1,461.2,121531.64,54316484.95,441.78,direct,
1130,1450656000,445.54,423.99,441.78,121990.88,53270215.6,437.59,direct,
1131,1450742400,443.22,433.25,437.59,65785.54,28845536.39,437.03,direct,
1132,1450828800,444.78,434.28,437.03,63247.04,27877349.1,442.43,direct,
1133,1450915200,460.62,441.76,442.43,79604.01,36096662.15,452.98,direct,
1134,1451001600,457.44,449.52,452.98,42390.82,19251958.85,454.05,direct,
1135,1451088000,456.48,400.45,454.05,208582.27,88564770.72,415.37,direct,
1136,1451174400,425.51,406.09,415.37,67581.91,28259303.48,422.39,direct,
1137,1451260800,429.85,417.14,422.39,68345.44,28978639.73,421.76,direct,
1138,1451347200,433.56,419.3,421.76,70645.37,30163445.65,431.92,direct,
1139,1451433600,435.04,420.77,431.92,68269.9,29289416.54,427.15,direct,
1140,1451520000,433.12,417.14,427.15,65213.47,27758278.73,429.95,direct,
1141,1451606400,437.95,425.86,429.95,46973.12,20334286.58,433.99,direct,
1142,1451692800,437.43,430.73,433.99,33570.39,14566820.95,433.72,direct,
1143,1451779200,434.14,423.09,433.72,54826.26,23490162.61,430.7,direct,
1144,1451865600,435.26,428.6,430.7,53007.87,22943968.22,433.32,direct,
1145,1451952000,435.25,428.87,433.32,45029.87,19499588.99,431.2,direct,
1146,1452038400,432.11,425.0,431.2,43432.03,18702334.67,430.82,direct,
1147,1452124800,457.54,428.52,430.82,130197.44,58253615.03,457.05,direct,
1148,1452211200,462.92,446.51,457.05,91304.61,41594025.32,452.87,direct,
1149,1452297600,454.55,444.9,452.87,39809.95,17967113.95,448.31,direct,
1150,1452384000,448.88,438.62,448.31,44457.28,19778456.68,446.19,direct,
1151,1452470400,451.08,441.77,446.19,56587.4,25358480.83,447.72,direct,
1152,1452556800,448.41,443.14,447.72,44585.93,19913400.66,445.04,direct,
1153,1452643200,443.72,420.39,445.04,92040.06,39525195.32,432.18,direct,
1154,1452729600,433.74,427.01,432.18,46172.51,19948730.59,429.13,direct,
1155,1452816000,430.15,364.71,429.13,268141.73,107060613.39,372.26,direct,
1156,1452902400,386.72,350.39,372.26,183962.03,68297105.65,385.04,direct,
1157,1452988800,390.72,377.71,385.04,66089.34,25464382.4,382.47,direct,
1158,1453075200,387.29,373.21,382.47,69301.33,26546465.91,384.4,direct,
1159,1453161600,386.69,375.89,384.4,66345.24,25417876.87,379.46,direct,
1160,1453248000,425.72,374.05,379.46,190316.94,76873917.15,414.58,direct,
1161,1453334400,423.42,403.86,414.58,89938.22,37264942.18,410.24,direct,
1162,1453420800,411.49,374.9,410.24,144856.97,56548790.09,382.65,direct,
1163,1453507200,395.43,380.27,382.65,61383.14,23908533.75,388.61,direct,
1164,1453593600,405.4,385.53,388.61,64535.73,25770175.58,402.13,direct,
1165,1453680000,403.78,386.85,402.13,67659.06,26793044.72,392.76,direct,
1166,1453766400,397.74,387.9,392.76,56805.12,22384754.5,389.78,direct,
1167,1453852800,397.37,389.35,389.78,43678.72,17297117.36,395.02,direct,
1168,1453939200,395.42,376.71,395.02,77319.55,29717813.05,379.69,direct,
1169,1454025600,385.75,363.49,379.69,138455.81,51927041.84,380.29,direct,
1170,1454112000,381.75,375.04,380.29,36179.6,13720656.84,377.76,direct,
1171,1454198400,380.54,366.88,377.76,39019.71,14718855.75,369.84,direct,
1172,1454284800,379.78,365.27,369.84,74346.01,27728088.91,372.18,direct,
1173,1454371200,376.63,371.4,372.18,50981.07,19123252.48,373.92,direct,
1174,1454457600,375.89,366.2,373.92,59813.05,22266682.14,368.02,direct,
1175,1454544000,391.83,368.05,368.02,101868.7,38961905.49,390.65,direct,
1176,1454630400,391.15,384.48,390.65,60917.35,23688228.07,386.46,direct,
1177,1454716800,386.35,372.87,386.46,78850.1,29801286.8,376.68,direct,
1178,1454803200,382.61,375.28,376.68,40743.17,15395728.35,377.94,direct,
1179,1454889600,380.92,372.1,377.94,62236.23,23424062.52,372.63,direct,
1180,1454976000,377.59,371.42,372.63,55358.89,20801701.37,375.32,direct,
1181,1455062400,385.38,374.09,375.32,97487.81,37137791.06,381.88,direct,
1182,1455148800,383.23,372.75,381.88,62653.08,23858467.37,379.45,direct,
1183,1455235200,386.4,379.32,379.45,53759.93,20685663.27,384.04,direct,
1184,1455321600,392.57,383.31,384.04,48158.05,18757146.48,390.1,direct,
1185,1455408000,405.93,390.06,390.1,73589.64,29442484.67,405.5,direct,
1186,1455494400,410.85,396.56,405.5,86127.28,34862753.81,401.07,direct,
1187,1455580800,409.75,398.0,401.07,68330.32,27726590.05,406.42,direct,
1188,1455667200,421.45,405.05,406.42,90323.21,37559686.21,417.14,direct,
1189,1455753600,425.51,414.78,417.14,77346.22,32541108.12,421.4,direct,
1190,1455840000,424.26,416.36,421.4,52240.27,21991480.98,419.98,direct,
1191,1455926400,442.66,419.49,419.98,111626.76,48500793.67,440.06,direct,
1192,1456012800,447.61,425.47,440.06,100499.03,44120520.96,437.87,direct,
1193,1456099200,440.18,431.3,437.87,56010.22,24563748.2,437.79,direct,
1194,1456185600,440.76,414.36,437.79,93717.62,39915706.29,419.9,direct,
1195,1456272000,425.17,410.36,419.9,66506.84,28041199.85,422.72,direct,
1196,1456358400,427.18,417.51,422.72,53541.45,22692099.41,423.48,direct,
1197,1456444800,427.58,419.11,423.48,53212.34,22642013.92,427.32,direct,
1198,1456531200,434.14,427.3,427.32,42792.33,18543436.43,431.3,direct,
1199,1456617600,435.62,421.22,431.3,50847.07,21876091.34,432.47,direct,
1200,1456704000,441.32,429.83,432.47,68773.52,30077319.62,436.21,direct,
1201,1456790400,439.02,428.49,436.21,67461.59,29312670.84,434.04,direct,
1202,1456876800,435.91,423.85,434.04,57744.55,24894311.79,425.36,direct,
1203,1456963200,425.83,414.94,425.36,78902.45,33188751.08,419.56,direct,
1204,1457049600,423.39,407.2,419.56,75267.61,31416610.3,409.48,direct,
1205,1457136000,410.06,386.93,409.48,129149.15,51725937.08,399.0,direct,
1206,1457222400,412.02,393.09,399.0,62593.92,25324456.27,405.96,direct,
1207,1457308800,416.58,401.98,405.96,61774.07,25349627.97,414.87,direct,
1208,1457395200,416.72,408.42,414.87,53769.8,22204517.93,411.9,direct,
1209,1457481600,414.88,408.94,411.9,50919.66,21035428.97,412.76,direct,
1210,1457568000,417.48,410.27,412.76,55735.81,23114636.62,415.83,direct,
1211,1457654400,422.4,415.11,415.83,60632.19,25469781.33,419.11,direct,
1212,1457740800,420.67,407.03,419.11,59635.49,24660321.63,410.36,direct,
1213,1457827200,415.93,409.57,410.36,34977.81,14457108.0,412.41,direct,
1214,1457913600,416.08,411.19,412.41,49332.82,20471909.73,414.31,direct,
1215,1458000000,417.37,412.31,414.31,48596.63,20227610.88,415.13,direct,
1216,1458086400,416.95,413.32,415.13,44535.24,18509954.18,415.91,direct,
1217,1458172800,419.56,415.33,415.91,43820.66,18409340.68,418.16,direct,
1218,1458259200,418.58,402.48,418.16,66068.03,27178165.73,408.16,direct,
1219,1458345600,410.49,402.13,408.16,36997.54,15084656.26,408.69,direct,
1220,1458432000,413.45,407.24,408.69,30543.21,12577521.63,411.53,direct,
1221,1458518400,413.09,407.25,411.53,43159.26,17735457.25,411.11,direct,
1222,1458604800,417.94,410.78,411.11,49075.11,20425092.47,416.21,direct,
1223,1458691200,419.58,414.18,416.21,40605.05,16946522.38,416.98,direct,
1224,1458777600,417.68,412.88,416.98,38828.43,16210672.62,414.74,direct,
1225,1458864000,417.3,412.41,414.74,34588.15,14431200.38,415.71,direct,
1226,1458950400,417.71,413.93,415.71,28056.64,11696306.67,416.51,direct,
1227,1459036800,427.36,415.5,416.51,61724.4,26137150.51,424.57,direct,
1228,1459123200,425.36,419.7,424.57,43444.76,18410749.99,422.21,direct,
1229,1459209600,424.53,406.36,422.21,69113.03,28765857.05,415.0,direct,
1230,1459296000,416.22,408.4,415.0,43282.31,17890792.61,412.44,direct,
1231,1459382400,417.16,411.45,412.44,41840.9,17407273.19,415.66,direct,
1232,1459468800,416.86,412.79,415.66,38218.91,15852511.01,415.64,direct,
1233,1459555200,420.09,415.09,415.64,31309.25,13137339.89,418.51,direct,
1234,1459641600,420.18,416.95,418.51,22798.16,9591214.82,419.06,direct,
1235,1459728000,420.39,416.21,419.06,33436.9,14031939.65,419.33,direct,
1236,1459814400,423.67,417.95,419.33,40886.78,17260368.39,422.07,direct,
1237,1459900800,422.81,419.54,422.07,32667.23,13836754.91,421.26,direct,
1238,1459987200,422.03,417.94,421.26,36056.99,15200495.86,420.14,direct,
1239,1460073600,423.51,415.5,420.14,46947.25,19810838.26,417.69,direct,
1240,1460160000,418.85,412.39,417.69,29424.6,12291880.83,418.05,direct,
1241,1460246400,421.63,416.69,418.05,23300.23,9806327.9,420.25,direct,
1242,1460332800,422.35,418.11,420.25,36387.29,15374195.04,421.43,direct,
1243,1460419200,426.69,420.7,421.43,57711.94,24580503.64,424.74,direct,
1244,1460505600,426.58,421.41,424.74,38088.6,16183793.93,423.47,direct,
1245,1460592000,425.44,421.84,423.47,30664.4,13038970.54,424.02,direct,
1246,1460678400,429.49,423.25,424.02,54119.98,23214560.1,428.67,direct,
1247,1460764800,432.0,426.84,428.67,29021.18,12517265.78,430.05,direct,
1248,1460851200,430.62,423.79,430.05,25586.86,10980868.31,426.26,direct,
1249,1460937600,429.07,424.35,426.26,32574.71,13951524.85,427.69,direct,
1250,1461024000,436.07,426.84,427.69,45675.4,19713466.34,434.92,direct,
1251,1461110400,442.86,432.51,434.92,74361.53,32655415.81,441.16,direct,
1252,1461196800,450.8,439.53,441.16,63127.8,28168774.29,449.34,direct,
1253,1461283200,450.19,441.9,449.34,49710.33,22225157.27,445.28,direct,
1254,1461369600,451.48,443.07,445.28,42358.77,18998211.55,450.08,direct,
1255,1461456000,461.78,447.89,450.08,74434.28,33984269.34,457.56,direct,
1256,1461542400,466.23,451.79,457.56,81656.03,37614684.81,461.73,direct,
1257,1461628800,468.86,459.23,461.73,67557.86,31451239.15,466.0,direct,
1258,1461715200,467.87,444.62,466.0,90806.31,41539684.76,447.01,direct,
1259,1461801600,450.1,433.9,447.01,81934.58,36369788.38,448.48,direct,
1260,1461888000,456.31,445.22,448.48,44850.72,20264761.95,454.98,direct,
1261,1461974400,456.86,446.65,454.98,35308.4,15994805.53,448.53,direct,
1262,1462060800,454.21,447.52,448.53,21745.59,9838490.74,452.24,direct,
1263,1462147200,453.87,440.21,452.24,73854.48,32863011.95,444.18,direct,
1264,1462233600,451.54,441.55,444.18,49749.84,22292253.48,450.27,direct,
1265,1462320000,450.87,444.22,450.27,39440.84,17676609.71,445.8,direct,
1266,1462406400,449.19,444.35,445.8,41887.49,18765369.38,448.08,direct,
1267,1462492800,461.48,445.72,448.08,68429.7,31122708.07,459.56,direct,
1268,1462579200,460.61,454.6,459.56,30971.06,14247601.97,458.46,direct,
1269,1462665600,460.18,454.94,458.46,27597.1,12689581.18,457.87,direct,
1270,1462752000,464.18,455.38,457.87,48422.16,22322043.96,460.44,direct,
1271,1462838400,462.14,446.81,460.44,59992.45,27247925.23,449.36,direct,
1272,1462924800,456.15,449.59,449.36,39965.14,18137209.37,452.5,direct,
1273,1463011200,455.34,448.4,452.5,49186.86,22252919.49,454.43,direct,
1274,1463097600,457.22,451.49,454.43,32389.98,14768796.02,455.41,direct,
1275,1463184000,457.74,453.58,455.41,20360.7,9319128.91,456.44,direct,
1276,1463270400,460.28,455.0,456.44,21196.42,9745309.9,458.11,direct,
1277,1463356800,459.57,450.73,458.11,36601.5,16731954.01,454.87,direct,
1278,1463443200,456.3,451.71,454.87,34628.34,15741822.36,453.25,direct,
1279,1463529600,456.65,452.35,453.25,32606.95,14884550.93,454.22,direct,
1280,1463616000,455.19,441.12,454.22,59385.1,26626097.5,442.66,direct,
1281,1463702400,447.76,435.42,442.66,48431.62,21415312.04,442.11,direct,
1282,1463788800,445.24,439.73,442.11,22999.29,10213550.36,443.64,direct,
1283,1463875200,444.24,436.94,443.64,28739.45,12691382.29,439.62,direct,
1284,1463961600,444.99,438.24,439.62,35897.23,15885933.69,443.69,direct,
1285,1464048000,447.9,442.02,443.69,33214.62,14837671.76,446.11,direct,
1286,1464134400,451.21,445.35,446.11,37716.29,16954105.43,449.78,direct,
1287,1464220800,454.25,447.67,449.78,37715.9,17093327.23,453.3,direct,
1288,1464307200,479.22,452.71,453.3,135674.57,63894987.38,474.05,direct,
1289,1464393600,531.76,467.05,474.05,150172.04,75400711.07,524.22,direct,
1290,1464480000,548.04,493.22,524.22,152570.22,80753301.33,516.05,direct,
1291,1464566400,544.18,512.81,516.05,77528.43,41433165.43,532.26,direct,
1292,1464652800,546.92,513.15,532.26,114080.03,60896411.69,528.92,direct,
1293,1464739200,542.26,521.3,528.92,72406.45,38742660.86,537.4,direct,
1294,1464825600,541.55,530.47,537.4,52877.98,28380698.71,537.1,direct,
1295,1464912000,573.72,534.34,537.1,106250.27,59464310.87,567.03,direct,
1296,1464998400,592.68,560.87,567.03,87411.46,50353517.34,571.95,direct,
1297,1465084800,583.64,567.77,571.95,64520.22,37233994.18,574.91,direct,
1298,1465171200,586.73,571.67,574.91,63682.81,37131086.56,583.58,direct,
1299,1465257600,591.32,543.63,583.58,84694.25,49082472.71,575.58,direct,
1300,1465344000,582.44,567.78,575.58,49604.16,28706216.31,580.51,direct,
1301,1465430400,580.71,569.26,580.51,48613.35,28010575.91,574.69,direct,
1302,1465516800,579.26,571.14,574.69,45501.86,26290866.62,577.89,direct,
1303,1465603200,592.61,576.29,577.89,42217.02,24790441.26,591.6,direct,
1304,1465689600,683.85,592.79,591.6,217379.53,139684630.33,666.55,direct,
1305,1465776000,718.24,652.78,666.55,216731.32,149442548.73,700.07,direct,
1306,1465862400,702.52,654.69,700.07,135648.79,92458349.24,685.14,direct,
1307,1465948800,695.07,670.45,685.14,78620.97,53863568.9,690.77,direct,
1308,1466035200,769.73,687.43,690.77,229569.22,169704647.02,761.21,direct,
1309,1466121600,771.89,704.21,761.21,215870.36,160302360.32,743.9,direct,
1310,1466208000,776.04,727.13,743.9,120525.37,91056993.79,753.77,direct,
1311,1466294400,765.1,740.38,753.77,60445.37,45805980.62,761.04,direct,
1312,1466380800,764.6,717.41,761.04,112290.09,83637617.46,733.97,direct,
1313,1466467200,732.23,626.05,733.97,248083.39,166828425.88,667.38,direct,
1314,1466553600,677.8,586.6,667.38,202320.1,129550795.89,590.56,direct,
1315,1466640000,629.55,539.28,590.56,261739.44,154289129.68,620.84,direct,
1316,1466726400,687.39,616.41,620.84,196694.45,128990817.06,656.89,direct,
1317,1466812800,688.1,640.79,656.89,100457.69,67442141.07,663.52,direct,
1318,1466899200,665.19,609.9,663.52,88928.71,56403088.15,625.41,direct,
1319,1466985600,650.34,615.22,625.41,99812.97,63747137.15,644.66,direct,
1320,1467072000,659.27,634.26,644.66,76657.93,49673830.24,644.89,direct,
1321,1467158400,645.91,621.76,644.89,80218.82,50898093.64,636.54,direct,
1322,1467244800,673.04,631.24,636.54,88203.81,58215062.66,670.02,direct,
1323,1467331200,685.11,661.09,670.02,92227.36,62394480.64,674.57,direct,
1324,1467417600,700.46,671.46,674.57,67380.47,46555796.93,698.06,direct,
1325,1467504000,701.49,644.61,698.06,99268.29,66591456.99,661.64,direct,
1326,1467590400,679.03,644.04,661.64,63905.01,42756935.48,675.16,direct,
1327,1467676800,679.19,657.31,675.16,54642.8,36687264.23,663.67,direct,
1328,1467763200,678.39,662.24,663.67,47049.5,31708100.51,672.7,direct,
1329,1467849600,676.19,604.95,672.7,153608.21,97639342.03,635.25,direct,
1330,1467936000,663.43,630.17,635.25,75892.55,49243011.02,662.78,direct,
1331,1468022400,663.49,620.68,662.78,96013.13,62061207.33,651.83,direct,
1332,1468108800,651.98,636.8,651.83,29256.82,18955766.48,647.11,direct,
1333,1468195200,657.47,639.97,647.11,45941.77,29925667.34,646.71,direct,
1334,1468281600,673.19,644.56,646.71,66591.48,44047499.67,670.56,direct,
1335,1468368000,672.02,656.04,670.56,62958.21,41791464.25,661.15,direct,
1336,1468454400,661.88,646.31,661.15,48196.92,31748496.83,657.25,direct,
1337,1468540800,667.46,656.5,657.25,35830.56,23817856.65,664.2,direct,
1338,1468627200,665.41,655.72,664.2,20385.0,13557557.05,660.69,direct,
1339,1468713600,680.94,660.13,660.69,46840.6,31614610.5,676.33,direct,
1340,1468800000,680.42,664.61,676.33,42576.77,28810844.41,670.38,direct,
1341,1468886400,673.24,663.63,670.38,30395.36,20401885.27,671.1,direct,
1342,1468972800,672.29,659.51,671.1,37562.71,25075066.39,664.4,direct,
1343,1469059200,666.51,657.82,664.4,32164.64,21351309.78,664.62,direct,
1344,1469145600,669.44,645.69,664.62,65894.84,43283429.35,651.11,direct,
1345,1469232000,658.17,647.98,651.11,29884.68,19544654.54,655.16,direct,
1346,1469318400,664.21,651.03,655.16,29815.62,19642346.73,659.29,direct,
1347,1469404800,662.51,651.08,659.29,34383.06,22564554.46,654.0,direct,
1348,1469491200,657.76,643.49,654.0,49388.21,32177578.58,654.38,direct,
1349,1469577600,659.08,646.04,654.38,29885.7,19568531.49,654.54,direct,
1350,1469664000,657.96,650.81,654.54,28112.8,18452583.66,654.13,direct,
1351,1469750400,657.4,650.99,654.13,27043.62,17757920.48,655.43,direct,
1352,1469836800,657.55,652.06,655.43,19354.41,12721755.54,654.74,direct,
1353,1469923200,654.92,621.42,654.74,62887.74,39918066.14,621.87,direct,
1354,1470009600,627.89,603.55,621.87,66660.27,41229298.83,607.0,direct,
1355,1470096000,613.75,471.36,607.0,130913.66,75338595.54,513.43,direct,
1356,1470182400,573.06,514.09,513.43,85930.35,47170751.56,566.44,direct,
1357,1470268800,584.89,559.5,566.44,44823.44,25725471.16,576.22,direct,
1358,1470355200,579.97,565.81,576.22,27885.51,15992890.37,574.66,direct,
1359,1470441600,596.68,565.33,574.66,25382.28,14676841.26,586.45,direct,
1360,1470528000,596.01,580.87,586.45,26202.24,15491523.1,590.85,direct,
1361,1470614400,594.24,585.41,590.85,24880.83,14726811.56,589.24,direct,
1362,1470700800,591.2,581.1,589.24,25971.47,15304277.91,585.25,direct,
1363,1470787200,600.52,580.87,585.25,49568.68,29376783.81,590.94,direct,
1364,1470873600,599.15,585.39,590.94,39824.58,23640952.51,587.84,direct,
1365,1470960000,591.14,582.2,587.84,25501.78,15009452.98,587.14,direct,
1366,1471046400,590.07,582.81,587.14,19303.82,11357750.81,584.59,direct,
1367,1471132800,585.8,559.93,584.59,33065.8,18970094.63,569.06,direct,
1368,1471219200,574.97,559.28,569.06,33771.15,19218972.96,566.95,direct,
1369,1471305600,583.38,563.38,566.95,37689.33,21634083.15,580.19,direct,
1370,1471392000,581.1,568.66,580.19,32760.8,18886741.55,572.34,direct,
1371,1471478400,579.53,570.83,572.34,30389.41,17509679.71,573.39,direct,
1372,1471564800,577.86,566.25,573.39,25530.44,14701426.29,574.56,direct,
1373,1471651200,583.5,572.28,574.56,23119.79,13416843.63,582.61,direct,
1374,1471737600,585.32,577.84,582.61,14160.18,8294321.53,580.66,direct,
1375,1471824000,591.9,577.13,580.66,33558.61,19658058.08,587.47,direct,
1376,1471910400,589.87,578.61,587.47,32082.32,18772369.53,583.56,direct,
1377,1471996800,584.47,576.82,583.56,28057.04,16337141.09,579.66,direct,
1378,1472083200,580.71,570.81,579.66,32733.65,18885349.63,577.96,direct,
1379,1472169600,582.73,575.83,577.96,21168.38,12329289.75,579.37,direct,
1380,1472256000,580.41,567.25,579.37,18686.65,10747219.53,570.35,direct,
1381,1472342400,576.32,569.21,570.35,12824.95,7377921.72,574.98,direct,
1382,1472428800,578.61,571.38,574.98,23862.95,13760854.22,574.23,direct,
1383,1472515200,579.94,572.51,574.23,27480.29,15895354.76,577.32,direct,
1384,1472601600,578.25,571.69,577.32,24933.77,14338795.45,573.88,direct,
1385,1472688000,704.97,569.37,573.88,25872.2,14860164.25,571.99,direct,
1386,1472774400,577.6,569.3,571.99,26612.15,15315755.66,575.29,direct,
1387,1472860800,604.97,572.64,575.29,35699.73,21055514.22,598.84,direct,
1388,1472947200,615.2,590.78,598.84,30690.03,18646011.82,609.55,direct,
1389,1473033600,610.61,598.77,609.55,25286.46,15369832.26,605.76,direct,
1390,1473120000,611.95,603.55,605.76,24324.78,14864563.84,610.44,direct,
1391,1473206400,616.48,606.24,610.44,30033.77,18429525.07,613.21,direct,
1392,1473292800,629.3,611.25,613.21,36328.29,22710390.64,625.57,direct,
1393,1473379200,627.58,617.32,625.57,28333.32,17710151.19,623.16,direct,
1394,1473465600,627.45,621.07,623.16,15279.28,9600113.74,624.52,direct,
1395,1473552000,630.77,592.79,624.52,36543.99,22467346.61,605.61,direct,
1396,1473638400,610.62,603.03,605.61,27944.86,17058938.65,607.98,direct,
1397,1473724800,612.03,604.87,607.98,27515.13,16850869.45,608.61,direct,
1398,1473811200,612.16,606.39,608.61,24244.49,14878860.18,609.54,direct,
1399,1473897600,610.73,605.1,609.54,22687.24,13892193.46,608.11,direct,
1400,1473984000,610.36,605.15,608.11,21847.03,13353736.94,607.78,direct,
1401,1474070400,609.61,604.52,607.78,15894.29,9724490.11,607.08,direct,
1402,1474156800,612.38,605.22,607.08,16329.91,10004923.58,610.7,direct,
1403,1474243200,612.41,606.99,610.7,21236.53,12981851.28,609.85,direct,
1404,1474329600,611.27,605.93,609.85,22607.66,13809380.94,609.24,direct,
1405,1474416000,608.82,591.69,609.24,36862.36,22059386.51,597.16,direct,
1406,1474502400,599.78,592.83,597.16,22441.49,13463966.31,595.63,direct,
1407,1474588800,603.7,594.11,595.63,25921.89,15567036.24,602.92,direct,
1408,1474675200,605.92,600.5,602.92,13472.8,8196210.74,602.59,direct,
1409,1474761600,604.87,598.35,602.59,13278.03,8038079.81,601.49,direct,
1410,1474848000,608.46,598.17,601.49,27504.57,16700407.53,606.54,direct,
1411,1474934400,608.97,601.73,606.54,25546.7,15534315.77,605.47,direct,
1412,1475020800,606.9,602.62,605.47,18936.2,11485005.36,604.67,direct,
1413,1475107200,607.23,602.01,604.67,25321.05,15403975.48,604.7,direct,
1414,1475193600,608.78,602.25,604.7,23952.58,14534745.84,608.14,direct,
1415,1475280000,615.0,607.07,608.14,16932.63,10415543.03,613.41,direct,
1416,1475366400,614.21,607.67,613.41,16534.52,10096653.77,610.69,direct,
1417,1475452800,613.2,608.47,610.69,21946.12,13462741.8,611.6,direct,
1418,1475539200,612.68,606.5,611.6,24993.32,15300692.52,608.96,direct,
1419,1475625600,613.65,607.98,608.96,23401.3,14360536.88,611.82,direct,
1420,1475712000,612.68,608.54,611.82,21625.57,13276337.45,610.97,direct,
1421,1475798400,619.43,609.12,610.97,32725.06,20167399.2,616.03,direct,
1422,1475884800,619.56,614.88,616.03,13620.86,8467434.0,617.65,direct,
1423,1475971200,618.35,613.01,617.65,13430.26,8320759.4,615.77,direct,
1424,1476057600,618.81,612.76,615.77,25230.93,15597892.34,617.29,direct,
1425,1476144000,642.35,615.6,617.29,55765.89,35367127.91,640.45,direct,
1426,1476230400,642.51,632.19,640.45,26952.73,17240000.95,635.99,direct,
1427,1476316800,639.52,632.25,635.99,25614.65,16387361.92,635.6,direct,
1428,1476403200,640.46,630.66,635.6,31421.75,20114873.61,637.92,direct,
1429,1476489600,641.4,635.06,637.92,12381.25,7970927.57,637.03,direct,
1430,1476576000,642.18,636.39,637.03,12886.16,8306925.43,640.12,direct,
1431,1476662400,641.29,634.89,640.12,27691.09,17742610.19,637.37,direct,
1432,1476748800,639.34,632.23,637.37,24598.13,15725013.13,635.34,direct,
1433,1476835200,637.27,624.09,635.34,35289.02,22379197.69,629.06,direct,
1434,1476921600,630.83,625.48,629.06,20943.99,13252110.98,628.34,direct,
1435,1477008000,633.26,627.58,628.34,28087.96,17836383.25,630.45,direct,
1436,1477094400,659.89,629.72,630.45,37097.19,24154228.12,655.48,direct,
1437,1477180800,661.2,648.78,655.48,21907.32,14418212.04,653.03,direct,
1438,1477267200,654.32,645.68,653.03,33243.05,21726106.55,650.49,direct,
1439,1477353600,662.54,647.65,650.49,36742.93,24179462.12,651.0,direct,
1440,1477440000,678.39,651.39,651.0,47670.4,31949607.32,674.67,direct,
1441,1477526400,687.88,672.26,674.67,46557.39,31862181.34,682.3,direct,
1442,1477612800,688.43,678.63,682.3,38968.34,26829414.0,686.24,direct,
1443,1477699200,720.19,685.22,686.24,54028.31,38351348.64,714.95,direct,
1444,1477785600,714.91,689.51,714.95,39328.5,27793236.64,697.27,direct,
1445,1477872000,707.21,682.17,697.27,38046.55,26687188.09,698.67,direct,
1446,1477958400,734.36,695.2,698.67,68064.91,49453950.69,726.76,direct,
1447,1478044800,735.78,718.14,726.76,39043.27,28452232.03,733.51,direct,
1448,1478131200,744.43,670.4,733.51,96409.44,69067917.54,684.87,direct,
1449,1478217600,706.64,681.27,684.87,48235.17,33762721.43,702.08,direct,
1450,1478304000,706.38,694.03,702.08,22018.95,15554565.72,702.11,direct,
